"trip"	"site"	"gut.id"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"
"839"	"GC20140626"	"IVb"	1035	0	0	0	0	0	0	0
"840"	"GC20140626"	"IVb"	1052	0	0	0	0	0	0	0
"841"	"GC20140626"	"IVb"	1057	0	0	0	0	0	0	0
"842"	"GC20140626"	"IVb"	1064	0	0	0	0	0	0	0
"843"	"GC20140626"	"IVb"	1065	0	0	0	0	0	0	0
"844"	"GC20140626"	"IVb"	1069	0	0	0	0	0	0	0
"845"	"GC20140626"	"IVb"	1076	0	0	0	40	0	0	0
"846"	"GC20140626"	"IVb"	1081	0	0	0	0	0	0	0
"847"	"GC20140626"	"IVb"	1082	0	0	0	0	0	0	0
"848"	"GC20140626"	"IVb"	1084	0	0	0	0	0	0	0
"849"	"GC20140626"	"IVb"	1087	0	0	0	0	0	0	0
"850"	"GC20140626"	"IVb"	1089	0	0	0	0	0	0	0
"851"	"GC20140626"	"IVb"	1092	0	0	0	0	0	0	0
"852"	"GC20140626"	"IVb"	1093	0	0	0	0	0	0	0
"853"	"GC20140626"	"IVb"	1124	0	0	0	0	0	0	0
"854"	"GC20140626"	"IVb"	1125	0	0	0	0	0	0	0
"855"	"GC20140626"	"IVb"	1126	0	0	0	0	0	0	0
"856"	"GC20140911"	"III"	1128	0	0	0	0	0	0	0
"857"	"GC20140911"	"III"	1136	0	0	0	0	0	0	0
"858"	"GC20140911"	"III"	1137	0	0	0	387	0	0	0
"859"	"GC20140911"	"III"	1138	0	0	0	0	0	0	0
"860"	"GC20140911"	"III"	1145	0	0	0	0	0	0	0
"861"	"GC20140911"	"III"	1163	0	0	0	33	0	0	0
"862"	"GC20140911"	"III"	1170	0	0	0	0	0	0	0
"863"	"GC20140911"	"III"	1181	0	0	0	0	0	0	0
"864"	"GC20140911"	"III"	1185	0	0	0	0	0	0	0
"865"	"GC20140911"	"III"	1190	0	0	0	12	0	0	0
"866"	"GC20140911"	"III"	1191	0	0	0	0	0	0	0
"867"	"GC20140911"	"III"	1194	0	0	0	66	0	0	0
"868"	"GC20140911"	"III"	1196	0	0	0	0	0	0	0
"869"	"GC20140911"	"III"	1198	0	0	0	18	0	0	0
"870"	"GC20140911"	"III"	1203	0	0	0	9	0	0	0
"871"	"GC20140911"	"III"	1204	0	0	0	0	0	0	0
"872"	"GC20140911"	"III"	1207	0	0	0	0	0	0	0
"873"	"GC20140911"	"III"	1208	0	0	0	0	0	0	0
"874"	"GC20140911"	"III"	1209	0	0	0	22	0	0	0
"875"	"GC20140911"	"III"	1210	0	0	15	241	0	0	0
"876"	"GC20140911"	"III"	1214	0	0	0	0	0	0	0
"877"	"GC20140911"	"IVa"	1129	0	0	0	0	0	0	0
"878"	"GC20140911"	"IVa"	1132	0	0	0	0	0	0	0
"879"	"GC20140911"	"IVa"	1133	0	0	0	1	0	0	0
"880"	"GC20140911"	"IVa"	1142	0	0	0	0	1	0	0
"881"	"GC20140911"	"IVa"	1151	0	0	0	0	0	0	0
"882"	"GC20140911"	"IVa"	1152	0	0	0	0	0	0	0
"883"	"GC20140911"	"IVa"	1156	0	0	0	0	0	0	0
"884"	"GC20140911"	"IVa"	1158	0	0	0	0	0	0	0
"885"	"GC20140911"	"IVa"	1159	0	0	0	0	0	0	0
"886"	"GC20140911"	"IVa"	1167	0	0	0	0	0	0	0
"887"	"GC20140911"	"IVa"	1168	0	0	0	15	0	0	0
"888"	"GC20140911"	"IVa"	1171	0	0	0	0	0	0	0
"889"	"GC20140911"	"IVa"	1177	0	0	0	0	0	0	0
"890"	"GC20140911"	"IVa"	1179	0	0	0	0	0	0	0
"891"	"GC20140911"	"IVa"	1180	0	0	0	0	0	0	0
"892"	"GC20140911"	"IVa"	1182	0	0	0	0	0	0	0
"893"	"GC20140911"	"IVa"	1183	0	0	0	0	0	0	0
"894"	"GC20140911"	"IVa"	1192	0	0	8	78	0	0	0
"895"	"GC20140911"	"IVa"	1197	0	0	0	0	0	0	0
"896"	"GC20140911"	"IVa"	1220	0	0	0	0	0	0	0
"897"	"GC20140911"	"I"	1131	0	0	0	0	0	0	0
"898"	"GC20140911"	"I"	1134	0	0	0	0	0	0	0
"899"	"GC20140911"	"I"	1135	0	0	0	0	77	0	0
"900"	"GC20140911"	"I"	1141	0	0	0	0	0	0	0
"901"	"GC20140911"	"I"	1144	25	0	0	0	8	0	0
"902"	"GC20140911"	"I"	1148	0	0	0	0	0	0	0
"903"	"GC20140911"	"I"	1150	0	0	0	0	121	0	0
"904"	"GC20140911"	"I"	1153	0	0	0	0	0	0	0
"905"	"GC20140911"	"I"	1155	0	0	0	0	103	0	0
"906"	"GC20140911"	"I"	1161	0	0	0	0	0	0	0
"907"	"GC20140911"	"I"	1169	0	62	0	0	0	0	0
"908"	"GC20140911"	"I"	1175	0	0	0	0	0	0	0
"909"	"GC20140911"	"I"	1176	0	0	0	0	0	0	0
"910"	"GC20140911"	"I"	1201	0	0	0	0	0	0	0
"911"	"GC20140911"	"I"	1213	0	0	0	0	0	0	0
"912"	"GC20140911"	"II"	1139	0	0	0	0	0	0	0
"913"	"GC20140911"	"II"	1140	0	0	0	56	0	0	0
"914"	"GC20140911"	"II"	1143	0	0	0	0	0	0	0
"915"	"GC20140911"	"II"	1147	0	0	0	0	0	0	0
"916"	"GC20140911"	"II"	1157	0	0	0	0	0	0	0
"917"	"GC20140911"	"II"	1160	0	0	0	20	0	0	0
"918"	"GC20140911"	"II"	1162	0	0	0	0	0	0	0
"919"	"GC20140911"	"II"	1164	0	0	0	0	0	0	0
"920"	"GC20140911"	"II"	1165	0	0	0	0	0	0	0
"921"	"GC20140911"	"II"	1166	0	0	0	0	0	0	0
"922"	"GC20140911"	"II"	1188	0	0	0	0	0	0	0
"923"	"GC20140911"	"II"	1189	0	0	0	0	0	0	0
"924"	"GC20140911"	"II"	1195	0	0	0	0	0	0	0
"925"	"GC20140911"	"II"	1202	0	0	0	11	0	0	0
"926"	"GC20140911"	"II"	1217	0	0	0	32	0	0	0
"927"	"GC20140911"	"II"	1218	0	0	0	0	0	0	0
"928"	"GC20140911"	"IVb"	1173	0	0	0	0	0	0	0
"929"	"GC20140911"	"IVb"	1186	0	0	0	0	0	0	0
"930"	"GC20140911"	"IVb"	1199	0	0	0	0	0	0	0
"931"	"GC20140911"	"IVb"	1211	0	0	0	0	0	0	0
"932"	"GC20140911"	"IVb"	1215	0	0	0	0	0	0	0
"933"	"GC20140911"	"IVb"	1216	0	0	0	0	0	0	0
"934"	"GC20140911"	"IVb"	1224	0	0	0	0	0	0	0
"935"	"GC20140911"	"IVb"	1225	0	0	0	0	0	0	0
"936"	"GC20140911"	"IVb"	1226	0	0	0	0	0	0	0
"937"	"GC20150108"	"IVa"	1227	0	0	6	0	17	104	0
"938"	"GC20150108"	"IVa"	1229	0	0	0	0	0	0	0
"939"	"GC20150108"	"IVa"	1231	0	0	0	0	38	0	0
"940"	"GC20150108"	"IVa"	1234	0	0	0	0	0	0	0
"941"	"GC20150108"	"IVa"	1243	0	0	0	0	0	0	0
"942"	"GC20150108"	"IVa"	1251	0	0	0	0	0	0	0
"943"	"GC20150108"	"IVa"	1262	0	0	0	0	0	0	0
"944"	"GC20150108"	"IVa"	1266	0	0	0	0	0	0	0
"945"	"GC20150108"	"IVa"	1269	0	0	0	0	0	0	0
"946"	"GC20150108"	"IVa"	1270	0	0	0	0	0	0	0
"947"	"GC20150108"	"IVa"	1291	0	0	0	70	0	0	0
"948"	"GC20150108"	"IVa"	1295	0	0	0	0	0	35	0
"949"	"GC20150108"	"IVa"	1296	0	0	0	0	37	0	0
"950"	"GC20150108"	"IVa"	1304	0	0	0	0	0	0	0
"951"	"GC20150108"	"IVa"	1305	0	0	0	0	0	0	0
"952"	"GC20150108"	"IVa"	1310	0	0	0	0	0	0	0
"953"	"GC20150108"	"IVa"	1311	0	0	0	0	0	0	0
"954"	"GC20150108"	"IVa"	1318	0	0	0	0	0	0	0
"955"	"GC20150108"	"IVa"	1323	0	0	0	0	0	0	0
"956"	"GC20150108"	"II"	1228	0	0	0	250	0	0	0
"957"	"GC20150108"	"II"	1232	0	0	0	86	0	0	0
"958"	"GC20150108"	"II"	1237	0	0	0	15	0	0	0
"959"	"GC20150108"	"II"	1238	0	0	0	44	0	0	0
"960"	"GC20150108"	"II"	1239	0	0	0	514	0	0	0
"961"	"GC20150108"	"II"	1249	0	0	0	0	0	0	0
"962"	"GC20150108"	"II"	1253	0	0	0	4	0	0	0
"963"	"GC20150108"	"II"	1259	0	0	0	175	0	0	0
"964"	"GC20150108"	"II"	1276	0	0	0	68	22	0	0
"965"	"GC20150108"	"II"	1277	0	0	0	10	0	0	0
"966"	"GC20150108"	"II"	1281	0	0	0	56	0	0	0
"967"	"GC20150108"	"II"	1289	0	0	0	0	0	0	0
"968"	"GC20150108"	"II"	1293	0	0	0	0	0	0	0
"969"	"GC20150108"	"II"	1294	0	0	0	0	0	0	0
"970"	"GC20150108"	"II"	1297	0	0	0	693	0	0	0
"971"	"GC20150108"	"II"	1312	0	0	0	15	0	0	0
"972"	"GC20150108"	"II"	1315	0	0	0	0	0	0	0
"973"	"GC20150108"	"II"	1316	0	0	0	112	0	0	0
"974"	"GC20150108"	"II"	1322	0	0	0	92	0	0	0
"975"	"GC20150108"	"II"	1324	0	0	0	32	0	0	0
"976"	"GC20150108"	"I"	1230	0	0	0	604	0	0	0
"977"	"GC20150108"	"I"	1240	0	0	0	0	0	0	0
"978"	"GC20150108"	"I"	1241	0	0	0	0	0	0	0
"979"	"GC20150108"	"I"	1264	0	0	0	0	0	0	0
"980"	"GC20150108"	"I"	1267	0	0	0	0	0	0	0
"981"	"GC20150108"	"I"	1280	0	0	0	0	0	0	0
"982"	"GC20150108"	"I"	1283	0	0	0	0	0	0	0
"983"	"GC20150108"	"I"	1284	0	0	0	0	33	0	0
"984"	"GC20150108"	"I"	1298	0	0	0	0	0	0	0
"985"	"GC20150108"	"I"	1299	0	0	0	0	0	0	0
"986"	"GC20150108"	"I"	1300	0	0	0	0	0	0	0
"987"	"GC20150108"	"I"	1308	0	0	0	109	0	0	0
"988"	"GC20150108"	"I"	1309	0	0	0	0	0	0	0
"989"	"GC20150108"	"I"	1313	0	0	0	0	0	0	0
"990"	"GC20150108"	"I"	1314	0	0	0	0	0	0	0
"991"	"GC20150108"	"I"	1317	0	0	0	100	0	0	0
"992"	"GC20150108"	"IVb"	1235	0	0	0	0	0	0	0
"993"	"GC20150108"	"IVb"	1236	0	0	0	0	0	0	0
"994"	"GC20150108"	"IVb"	1244	0	0	0	0	0	0	0
"995"	"GC20150108"	"IVb"	1246	0	0	0	0	0	0	0
"996"	"GC20150108"	"IVb"	1248	0	0	0	0	0	0	0
"997"	"GC20150108"	"IVb"	1250	0	0	0	0	0	0	0
"998"	"GC20150108"	"IVb"	1255	0	0	0	0	0	0	0
"999"	"GC20150108"	"IVb"	1256	0	0	0	0	0	0	0
"1000"	"GC20150108"	"IVb"	1257	0	0	0	0	0	0	0
"1001"	"GC20150108"	"IVb"	1268	0	0	0	0	0	0	0
"1002"	"GC20150108"	"IVb"	1271	0	0	0	0	0	0	0
"1003"	"GC20150108"	"IVb"	1273	0	0	0	0	0	0	0
"1004"	"GC20150108"	"IVb"	1274	0	0	0	0	0	0	0
"1005"	"GC20150108"	"IVb"	1279	0	0	0	0	0	0	0
"1006"	"GC20150108"	"IVb"	1285	0	0	0	0	7	0	0
"1007"	"GC20150108"	"IVb"	1286	0	0	0	0	0	0	0
"1008"	"GC20150108"	"IVb"	1287	0	0	0	0	0	0	0
"1009"	"GC20150108"	"IVb"	1290	0	0	0	0	0	0	0
"1010"	"GC20150108"	"IVb"	1303	0	0	0	0	0	0	0
"1011"	"GC20150108"	"III"	1245	0	0	0	0	0	0	0
"1012"	"GC20150108"	"III"	1252	0	0	0	0	0	0	0
"1013"	"GC20150108"	"III"	1254	0	0	0	0	0	0	0
"1014"	"GC20150108"	"III"	1258	0	0	0	106	0	0	0
"1015"	"GC20150108"	"III"	1260	0	0	0	0	0	0	0
"1016"	"GC20150108"	"III"	1261	0	0	0	0	0	0	0
"1017"	"GC20150108"	"III"	1263	0	0	0	0	0	0	0
"1018"	"GC20150108"	"III"	1265	0	0	0	30	0	0	0
"1019"	"GC20150108"	"III"	1272	0	0	0	20	0	0	0
"1020"	"GC20150108"	"III"	1278	0	0	0	38	0	0	0
"1021"	"GC20150108"	"III"	1282	0	0	0	115	0	0	0
"1022"	"GC20150108"	"III"	1288	0	0	0	0	0	0	0
"1023"	"GC20150108"	"III"	1292	0	0	0	213	0	0	0
"1024"	"GC20150108"	"III"	1301	0	0	0	18	0	0	0
"1025"	"GC20150108"	"III"	1302	0	0	0	0	0	0	0
"1026"	"GC20150108"	"III"	1306	0	0	0	0	0	0	0
"1027"	"GC20150108"	"III"	1320	0	0	0	0	0	0	0
"1028"	"GC20150108"	"III"	1325	0	0	0	0	0	0	0
